Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2019136BE1406,416973,432499,-1.743862,53.788551,13,1,1,1,14/11/2019,5,17:50,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010730,
2019136BE1439,405450,440018,-1.918631,53.856376,13,3,1,1,14/11/2019,5,18:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010714,
2019136BE1718,418712,435799,-1.717268,53.818152,13,3,2,1,14/11/2019,5,20:26,200,E08000032,3,658,3,30,9,4,6,0,0,0,4,2,2,0,0,1,1,E01010649,
2019136BE1755,406007,440980,-1.910144,53.865016,13,3,2,1,14/11/2019,5,20:40,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010710,
2019136BF0791,418233,434220,-1.724636,53.803977,13,3,1,1,15/11/2019,6,13:10,200,E08000032,3,6177,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010832,
2019136BG0959,418832,431784,-1.715689,53.782061,13,3,1,1,16/11/2019,7,14:05,200,E08000032,6,0,6,30,9,4,6,0,0,0,1,1,2,0,0,1,1,E01010614,
2019136BG1306,415007,431544,-1.773748,53.780027,13,2,2,2,16/11/2019,7,17:15,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01010735,
2019136BH1510,414827,426047,-1.776741,53.730626,13,3,2,1,17/11/2019,1,19:15,200,E08000032,3,641,6,30,6,2,3,58,0,4,4,1,2,0,0,1,1,E01010871,
2019136BI1902,418008,433581,-1.728090,53.798241,13,2,2,1,18/11/2019,2,21:55,200,E08000032,4,6381,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010622,
2019136BJ1082,413558,431991,-1.795717,53.784084,13,3,2,1,19/11/2019,3,15:36,200,E08000032,6,0,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01010662,
2019136BJ1213,415280,431195,-1.769622,53.776883,13,3,2,1,20/11/2019,4,16:28,200,E08000032,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01010739,
2019136BJ1519,409654,435595,-1.854855,53.816562,13,3,3,1,19/11/2019,3,18:20,200,E08000032,4,6144,6,30,0,-1,-1,0,0,0,4,1,4,0,0,2,1,E01010587,
2019136BJ1669,415237,431175,-1.770275,53.776704,13,3,1,1,19/11/2019,3,14:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01010739,
2019136BJ1819,415441,431945,-1.767142,53.783619,13,3,2,2,19/11/2019,3,20:42,200,E08000032,6,0,1,30,2,4,6,0,0,0,4,1,2,0,0,1,1,E01010834,
2019136BK1405,413894,430342,-1.790691,53.769254,13,3,3,2,20/11/2019,4,17:40,200,E08000032,4,6380,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01010668,
2019136BL0145,404896,438136,-1.927083,53.839466,13,3,1,1,21/11/2019,5,05:21,200,E08000032,3,629,2,30,0,-1,-1,0,0,0,6,8,4,0,0,1,1,E01010854,
2019136BL0227,411047,440575,-1.833521,53.861295,13,2,1,1,21/11/2019,5,07:57,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010765,
2019136BL0482,417231,435656,-1.739771,53.816917,13,3,1,1,21/11/2019,5,08:15,200,E08000032,6,0,6,20,3,4,6,0,0,0,1,1,2,0,0,1,2,E01010597,
2019136BL1737,415100,429472,-1.772437,53.761402,13,3,2,2,21/11/2019,5,21:10,200,E08000032,3,6036,6,30,3,4,6,0,0,8,4,1,1,0,0,1,2,E01010741,
2019136BM0249,418438,437790,-1.721312,53.836056,13,3,2,1,22/11/2019,6,07:38,200,E08000032,3,657,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010683,
2019136BM0266,413867,430352,-1.791100,53.769345,13,3,2,3,22/11/2019,6,07:50,200,E08000032,4,6380,6,30,3,4,6,0,0,0,1,7,2,0,0,1,1,E01010668,
2019136BM0513,415381,439392,-1.767683,53.850553,13,3,2,2,21/11/2019,5,21:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,1,4,1,2,0,0,1,1,E01010577,
2019136BN1318,415490,430927,-1.766449,53.774468,13,3,2,2,23/11/2019,7,17:20,200,E08000032,6,0,6,30,3,4,3,6177,0,0,4,2,2,0,0,1,1,E01010744,
2019136BN1431,409396,429572,-1.858955,53.762433,13,3,2,1,23/11/2019,7,18:15,200,E08000032,3,647,6,30,8,4,6,0,0,0,4,7,2,0,0,1,1,E01010760,
2019136BN2039,415059,438045,-1.772643,53.838456,13,3,1,1,23/11/2019,7,23:40,200,E08000032,3,6038,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01010571,
2019136BO0281,412707,436590,-1.808444,53.825441,13,2,1,3,24/11/2019,1,03:23,200,E08000032,4,6269,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01010790,
2019136BP0962,411282,438512,-1.830022,53.842748,13,2,1,1,25/11/2019,2,14:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010585,
2019136BP1357,414153,429459,-1.786802,53.761311,13,2,1,1,25/11/2019,2,16:55,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010849,
2019136BQ0334,414352,433084,-1.783616,53.793887,13,3,2,1,26/11/2019,3,07:30,200,E08000032,3,6177,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010833,
2019136BQ0398,414419,438518,-1.782346,53.842725,13,3,1,1,26/11/2019,3,08:15,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010569,
2019136BQ0584,415079,432164,-1.772625,53.785598,13,3,1,1,26/11/2019,3,11:18,200,E08000032,3,647,6,30,3,4,3,647,0,4,1,2,2,0,0,1,1,E01010836,
2019136BQ1295,416147,433085,-1.756368,53.793844,13,3,2,2,26/11/2019,3,17:15,200,E08000032,6,0,6,30,6,2,6,0,0,4,1,2,2,0,0,1,1,E01033690,
2019136BQ1585,415457,431395,-1.766926,53.778675,13,3,1,1,26/11/2019,3,18:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,2,2,0,2,1,1,E01010738,
2019136BR0277,417658,438542,-1.733121,53.842842,13,3,1,1,27/11/2019,4,07:45,200,E08000032,3,657,6,30,0,-1,-1,0,2,4,1,1,1,0,0,1,2,E01010684,
2019136BR0978,415984,431723,-1.758912,53.781607,13,2,1,1,27/11/2019,4,14:52,200,E08000032,3,641,3,30,9,4,6,0,0,4,1,2,2,0,0,1,1,E01010733,
2019136BR1068,419212,430831,-1.709981,53.773482,13,3,2,1,27/11/2019,4,15:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010820,
2019136BS1185,415785,430654,-1.761987,53.772005,13,3,2,1,28/11/2019,5,16:30,200,E08000032,3,641,3,30,6,2,3,6177,0,0,4,1,1,0,0,1,1,E01010745,
2019136BS1473,417829,434697,-1.730743,53.808278,13,3,2,1,28/11/2019,5,18:49,200,E08000032,6,0,6,30,6,2,6,0,0,4,4,1,1,0,0,1,1,E01010828,
2019136BT0289,420905,431006,-1.684282,53.774990,13,3,1,1,29/11/2019,6,07:44,200,E08000032,6,0,6,40,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01010816,
2019136BT0303,415834,439319,-1.760801,53.849883,13,2,2,1,29/11/2019,6,07:57,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010574,
2019136BT0414,417177,432398,-1.740771,53.787636,13,3,2,1,29/11/2019,6,09:20,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010613,
2019136BT1345,415531,431548,-1.765796,53.780048,13,3,2,1,29/11/2019,6,17:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010738,
2019136BT1448,413328,431016,-1.799249,53.775327,13,3,4,1,28/11/2019,5,16:30,200,E08000032,3,647,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01010762,
2019136BU1141,416458,432939,-1.751655,53.792522,13,3,1,1,30/11/2019,7,15:57,200,E08000032,3,6181,3,30,6,2,6,0,0,4,1,1,2,0,0,1,1,E01033690,
2019136BU1724,418067,435079,-1.727107,53.811703,13,3,2,1,30/11/2019,7,21:00,200,E08000032,3,658,6,30,3,4,6,0,0,0,4,1,4,0,0,1,1,E01010825,
2019136C10256,417996,430443,-1.728453,53.770038,13,3,2,2,01/12/2019,1,03:22,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01010815,
2019136C10665,404898,448246,-1.926895,53.930333,13,2,2,1,01/12/2019,1,11:15,200,E08000032,3,6034,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010638,
2019136C20619,406047,441857,-1.909519,53.872898,13,3,1,1,02/12/2019,2,12:00,200,E08000032,3,629,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01010728,
2019136C21434,416159,438150,-1.755922,53.839367,13,3,1,1,02/12/2019,2,18:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010779,
2019136C21726,416570,433898,-1.749904,53.801138,13,3,2,1,02/12/2019,2,21:00,200,E08000032,3,6181,6,30,6,2,3,650,0,0,1,1,1,0,0,1,1,E01010830,
2019136C30854,416319,433041,-1.753760,53.793443,13,2,1,1,03/12/2019,3,13:59,200,E08000032,6,0,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1,E01033690,
2019136C40905,417269,432873,-1.739348,53.791903,13,3,2,1,04/12/2019,4,14:20,200,E08000032,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01010608,
2019136C41582,406226,442154,-1.906791,53.875565,13,3,2,2,04/12/2019,4,19:06,200,E08000032,3,629,1,30,1,4,3,650,0,0,4,2,2,4,0,1,1,E01010702,
2019136C51259,416539,433940,-1.750372,53.801516,13,3,2,2,05/12/2019,5,17:00,200,E08000032,3,6037,3,30,7,2,3,650,0,0,4,2,2,0,0,1,1,E01033693,
2019136C51713,416293,432770,-1.754168,53.791008,13,3,2,1,05/12/2019,5,20:15,200,E08000032,3,6181,1,30,1,2,3,6181,0,0,4,2,2,0,0,1,1,E01010834,
2019136C61837,411362,436234,-1.828889,53.822272,13,3,2,4,06/12/2019,6,21:09,200,E08000032,6,0,6,60,6,4,6,0,0,0,4,1,1,0,0,2,1,E01010587,
2019136C70047,416174,433225,-1.755951,53.795101,13,2,1,1,07/12/2019,7,00:16,200,E08000032,6,0,3,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01033690,
2019136C72096,414890,432236,-1.775490,53.786250,13,2,5,4,07/12/2019,7,23:11,200,E08000032,3,6177,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010838,
2019136C81104,406303,442037,-1.905622,53.874513,13,3,1,1,08/12/2019,1,14:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010702,
2019136C81212,417733,433640,-1.732261,53.798781,13,3,2,1,08/12/2019,1,16:10,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010607,
2019136C81398,418946,434376,-1.713801,53.805353,13,3,1,1,08/12/2019,1,18:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,2,E01010625,
2019136C81724,409558,434441,-1.856348,53.806192,13,3,1,2,08/12/2019,1,21:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,6,5,2,0,0,2,1,E01010797,
2019136C90765,419107,432648,-1.711462,53.789817,13,3,2,1,09/12/2019,2,13:14,200,E08000032,6,0,6,30,3,2,6,0,0,5,1,1,2,0,0,1,2,E01010610,
2019136C90989,410319,439941,-1.844611,53.855611,13,2,1,1,09/12/2019,2,15:04,200,E08000032,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,2,1,E01010578,
2019136C91011,414081,431454,-1.787804,53.779244,13,3,1,1,09/12/2019,2,15:19,200,E08000032,6,0,6,30,9,1,6,0,2,4,1,1,1,0,0,1,1,E01010663,
2019136C91039,415813,433457,-1.761419,53.797197,13,3,2,1,09/12/2019,2,15:10,200,E08000032,4,6144,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01033691,
2019136CA1185,410897,432890,-1.836070,53.792226,13,3,1,1,10/12/2019,3,16:10,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010796,
2019136CA1216,417404,436493,-1.737096,53.824434,13,3,2,3,10/12/2019,3,12:16,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01010604,
2019136CA1384,413573,433845,-1.795408,53.800747,13,3,2,1,10/12/2019,3,17:30,200,E08000032,6,0,1,30,1,4,6,0,0,0,4,8,2,0,0,1,1,E01010630,
2019136CA1438,406040,441344,-1.909636,53.868287,13,2,1,1,10/12/2019,3,18:09,200,E08000032,3,629,6,30,3,1,6,0,2,4,4,5,2,0,0,1,1,E01010710,
2019136CB0210,419212,430831,-1.709981,53.773482,13,3,1,1,11/12/2019,4,06:55,200,E08000032,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010820,
2019136CB0242,414385,437405,-1.782915,53.832723,13,3,1,1,11/12/2019,4,16:05,200,E08000032,6,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,2,E01010788,
2019136CB0586,415788,430661,-1.761941,53.772068,13,3,2,2,11/12/2019,4,11:20,200,E08000032,3,6177,2,30,6,2,3,614,0,0,1,1,2,0,0,1,1,E01010745,
2019136CB0741,413249,430922,-1.800452,53.774484,13,3,2,1,11/12/2019,4,12:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010762,
2019136CB1131,416133,446966,-1.755857,53.918604,13,2,1,1,11/12/2019,4,15:41,200,E08000032,3,660,3,70,1,4,6,0,0,0,4,1,2,0,0,2,1,E01010768,
2019136CC0200,414063,445995,-1.787417,53.909936,13,2,1,1,12/12/2019,5,06:35,200,E08000032,6,0,6,50,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01010770,
2019136CC0789,416351,434888,-1.753177,53.810042,13,3,2,2,12/12/2019,5,14:00,200,E08000032,3,6177,3,30,6,2,6,0,2,5,1,1,2,0,0,1,1,E01010599,
2019136CC1106,411471,437779,-1.827176,53.836156,13,1,1,1,12/12/2019,5,15:58,200,E08000032,4,6265,6,40,3,4,6,0,0,8,1,2,2,0,0,1,1,E01010588,
2019136CC1403,417319,432951,-1.738585,53.792602,13,2,1,1,12/12/2019,5,18:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010613,
2019136CC1477,406502,441576,-1.902605,53.870367,13,2,1,1,12/12/2019,5,19:00,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010700,
2019136CD0879,411749,447684,-1.822577,53.925173,13,2,1,1,13/12/2019,6,13:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010695,
2019136CD1164,415768,432574,-1.762147,53.789262,13,3,1,1,12/12/2019,5,18:30,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01010834,
2019136CD1446,417653,434858,-1.733407,53.809731,13,3,1,1,13/12/2019,6,18:10,200,E08000032,3,6177,6,30,6,4,6,0,0,0,4,5,2,0,0,1,1,E01010828,
2019136CD1455,411149,438452,-1.832045,53.842211,13,2,1,1,13/12/2019,6,18:15,200,E08000032,4,6265,6,40,3,4,6,0,0,8,4,1,1,0,0,1,2,E01010585,
2019136CE0735,407250,433040,-1.891427,53.793637,13,3,1,1,14/12/2019,7,07:35,200,E08000032,3,629,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01010595,
2019136CE1033,414397,432718,-1.782950,53.790596,13,3,1,1,14/12/2019,7,14:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,2,1,1,E01010837,
2019136CE1051,416461,439510,-1.751260,53.851581,13,3,1,1,14/12/2019,7,07:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01010576,
2019136CE1519,402939,438838,-1.956816,53.845790,13,3,2,1,14/12/2019,7,17:55,200,E08000032,6,0,6,30,3,4,4,6143,0,0,4,1,1,0,0,1,2,E01010862,
2019136CE1970,415195,432476,-1.770849,53.788398,13,2,1,1,14/12/2019,7,22:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010836,
2019136CF0440,406595,441399,-1.901194,53.868775,13,2,2,1,16/12/2019,2,07:10,200,E08000032,3,6035,6,30,3,4,6,0,0,5,4,2,2,0,2,1,1,E01010700,
2019136CF0743,419276,430148,-1.709052,53.767341,13,3,3,2,15/12/2019,1,07:15,200,E08000032,3,650,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01010814,
2019136CF1352,406829,441968,-1.897623,53.873886,13,2,1,4,15/12/2019,1,17:40,200,E08000032,3,650,6,30,0,-1,-1,0,0,0,4,1,2,4,0,1,1,E01010700,
2019136CG1300,414266,434483,-1.784858,53.806463,13,2,1,1,16/12/2019,2,16:48,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01010808,
2019136CG1310,415367,437561,-1.767987,53.834097,13,3,3,1,16/12/2019,2,16:51,200,E08000032,4,6149,6,30,3,2,3,657,0,0,4,8,2,0,0,1,1,E01010782,
2019136CG1345,411239,438170,-1.830688,53.839675,13,3,1,1,16/12/2019,2,17:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010596,
2019136CH0285,410637,439592,-1.839788,53.852468,13,3,2,2,17/12/2019,3,07:33,200,E08000032,3,650,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010578,
2019136CH1164,415078,431089,-1.772692,53.775936,13,3,3,2,17/12/2019,3,16:12,200,E08000032,3,6177,6,30,6,2,6,0,0,4,4,1,1,0,0,1,1,E01010739,
2019136CH1478,406836,441380,-1.897530,53.868601,13,3,2,1,17/12/2019,3,19:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010700,
2019136CI1516,415080,437637,-1.772344,53.834788,13,3,1,1,18/12/2019,4,,200,E08000032,3,657,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010782,
2019136CI1548,415052,434360,-1.772929,53.805336,13,2,1,1,18/12/2019,4,19:14,200,E08000032,3,6177,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01010840,
2019136CJ0524,405708,440884,-1.914693,53.864157,13,3,1,1,19/12/2019,5,10:40,200,E08000032,4,6143,6,30,9,4,6,0,0,1,1,1,1,0,0,1,1,E01010711,
2019136CJ1279,413878,431255,-1.790893,53.777461,13,3,2,1,20/12/2019,6,16:34,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010665,
2019136CJ1358,415882,433949,-1.760347,53.801617,13,3,1,1,19/12/2019,5,17:35,200,E08000032,3,650,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01033693,
2019136CK1664,417718,437620,-1.732262,53.834553,13,3,2,2,20/12/2019,6,19:23,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010690,
2019136CK1753,419042,437281,-1.712165,53.831460,13,3,1,1,20/12/2019,6,19:57,200,E08000032,3,658,6,30,6,2,3,657,0,5,4,2,2,0,2,1,1,E01010689,
2019136CL1370,403325,438413,-1.950954,53.841968,13,3,1,1,21/12/2019,7,17:01,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,5,1,2,0,0,1,1,E01010863,
2019136CL1403,415006,430092,-1.773833,53.766977,13,2,1,1,21/12/2019,7,17:19,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010847,
2019136CL1420,405918,441258,-1.911492,53.867516,13,3,1,1,21/12/2019,7,17:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01010710,
2019136CP0321,409854,431280,-1.851953,53.777776,13,3,2,2,25/12/2019,4,05:00,200,E08000032,6,0,6,60,3,4,6,0,0,0,6,1,2,0,0,2,1,E01010796,
2019136CR0143,415349,434790,-1.768398,53.809192,13,2,1,1,27/12/2019,6,01:39,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010679,
2019136CR0884,413908,434585,-1.790289,53.807389,13,3,2,2,27/12/2019,6,12:00,200,E08000032,4,6144,6,30,3,2,6,0,0,4,1,1,1,0,0,1,2,E01010804,
2019136CR0897,414272,432625,-1.784852,53.789763,13,3,2,2,27/12/2019,6,13:42,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010837,
2019136CR1415,416384,433219,-1.752764,53.795041,13,3,1,1,27/12/2019,6,17:45,200,E08000032,6,0,2,20,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01033690,
2019136CR2099,415211,432487,-1.770606,53.788497,13,2,2,1,27/12/2019,6,23:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010836,
2019136CT1224,414657,436490,-1.778826,53.824491,13,3,2,1,29/12/2019,1,16:52,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010789,
2019136CT1457,406199,442184,-1.907201,53.875835,13,3,1,1,30/12/2019,2,19:06,200,E08000032,4,6265,1,30,1,4,6,0,0,0,4,1,1,0,0,1,1,E01010727,
2019136CU0568,410720,447541,-1.838251,53.923910,13,3,1,1,30/12/2019,2,12:18,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010697,
2019136CU0969,414168,434455,-1.786347,53.806214,13,3,2,1,30/12/2019,2,12:30,200,E08000032,4,6144,1,30,1,4,6,0,0,0,1,1,2,0,0,1,2,E01010809,
2019137141255,414670,434882,-1.778704,53.810038,13,3,1,1,31/12/2019,3,11:30,200,E08000032,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01010807,
